season,week,contestant_id,celebrity_name,J_total,p_hat,z_score,kappa,merit_score,pop_score,w_j,w_f,amei_score,amei_rank,bottom2_flag,eliminated
18,7,210,NeNe Leakes,33.0,0.038136320446612,-2.0234999979765,0.05,0.00903348697734859,0.0019784959501084783,0.39766073146427455,0.6023392685357254,0.0047839888424746745,7,1,1
18,8,200,Danica McKellar,38.0,0.0468254218814091,0.6744999993255,1.0,0.10542252402752089,0.046825421881409104,0.3675610708623103,0.6324389291376897,0.06836343549566214,4,0,1
18,8,201,James Maslow,36.0,0.055674979403533,-0.6744999993255,1.0,0.02735710607579125,0.055674979403533005,0.3675610708623103,0.6324389291376897,0.045266431558645,5,1,0
18,8,202,Candace Cameron Bure,36.0,0.055674979403533,-0.6744999993255,1.0,0.02735710607579125,0.055674979403533005,0.3675610708623103,0.6324389291376897,0.045266431558645,5,1,0
18,8,205,Charlie White,40.0,0.2874587142744625,2.0234999979765,1.0,0.4062530788725527,0.28745871427446257,0.3675610708623103,0.6324389291376897,0.33112289813854434,1,0,0
18,8,206,Amy Purdy,40.0,0.1239260704684565,2.0234999979765,1.0,0.4062530788725527,0.12392607046845651,0.3675610708623103,0.6324389291376897,0.2276984880108186,3,0,0
18,8,207,Meryl Davis,36.0,0.4304398345686058,-0.6744999993255,1.0,0.02735710607579125,0.43043983456860585,0.3675610708623103,0.6324389291376897,0.28228231523768504,2,0,0
18,9,201,James Maslow,38.0,0.0783040008854894,0.0,1.0,0.12382182201278885,0.08299163606182024,0.3560172609613551,0.6439827390386449,0.09752788702862689,3,0,0
18,9,202,Candace Cameron Bure,36.0,0.088775205073971,-1.348999998651,0.36375000168625,0.03213171711215448,0.03422512648364911,0.3560172609613551,0.6439827390386449,0.03347983661313876,5,1,0
18,9,205,Charlie White,38.0,0.0783040008854893,0.0,1.0,0.12382182201278885,0.08299163606182013,0.3560172609613551,0.6439827390386449,0.0975278870286268,4,1,1
18,9,206,Amy Purdy,39.0,0.0924083464496057,0.6744999993255,1.0,0.24306857673674964,0.09794033217837081,0.3560172609613551,0.6439827390386449,0.14960849229417453,2,0,0
18,9,207,Meryl Davis,40.0,0.6622084467054444,1.348999998651,1.0,0.47715606212551825,0.7018512692143398,0.3560172609613551,0.6439827390386449,0.6218558970354331,1,0,0
18,10,201,James Maslow,29.0,0.0506034969822449,-0.44962169910075833,1.0,0.13644830432238306,0.054584313974355536,0.35200785527728545,0.6479921447227146,0.0834010816412051,3,1,1
18,10,202,Candace Cameron Bure,25.9998,0.0767680927138629,-4.4968914910062185,0.05,0.0023837527416489535,0.004140359783214367,0.35200785527728545,0.6479921447227146,0.0035220203059479487,4,1,0
18,10,206,Amy Purdy,29.666600000000003,0.0858494945470983,0.44962169910075833,1.0,0.33535484773196933,0.09260300264510796,0.35200785527728545,0.6479921447227146,0.17805355899873787,2,0,0
18,10,207,Meryl Davis,30.0,0.7867789157567938,0.8993782982012417,1.0,0.5258130952039987,0.8486723235973221,0.35200785527728545,0.6479921447227146,0.7350233390541091,1,0,0
19,1,211,Antonio Sabato Jr.,25.0,0.0529326879034865,-0.8993333330335556,0.9258333337080555,0.02206327353260647,0.05454655377376002,0.6479921447227146,0.3520078552772854,0.03349764334266595,10,0,0
19,1,212,Jonathan Bennett,30.0,0.0675213408585422,0.2248333332583889,1.0,0.06790305738679892,0.07515391588537992,0.6479921447227146,0.3520078552772854,0.07045541653580349,6,0,0
19,1,213,Lea Thompson,32.0,0.0843697094072134,0.6744999997751666,1.0,0.10645770050065201,0.09390681469651965,0.6479921447227146,0.3520078552772854,0.10203969010690925,4,0,0
19,1,214,Janel Parrish,29.0,0.0625337891026627,0.0,1.0,0.05423073033266396,0.0696025740374651,0.6479921447227146,0.3520078552772854,0.05964174006684865,8,0,0
19,1,215,Alfonso Ribeiro,36.0,0.1836799155841482,1.5738333328087222,1.0,0.26166918699322905,0.2044429916545173,0.6479921447227146,0.3520078552772854,0.24152511670637014,1,0,0
19,1,216,Lolo Jones,22.0,0.0474484199954073,-1.5738333328087222,0.08270833398909716,0.011239275614404761,0.00436798948679224,0.6479921447227146,0.3520078552772854,0.008820528921627314,12,1,1
19,1,217,Randy Couture,31.0,0.0745045108943053,0.4496666665167778,1.0,0.08502236968211616,0.0829264595998262,0.6479921447227146,0.3520078552772854,0.08428459286919524,5,0,0
19,1,218,Tommy Chong,27.0,0.0563063406211609,-0.4496666665167778,1.0,0.0345905686163524,0.06267117822380933,0.6479921447227146,0.3520078552772854,0.04447516377915205,9,0,0
19,1,219,Betsey Johnson,20.0,0.0528247640814288,-2.0234999993255,0.05,0.007168867761015576,0.0029398023098785157,0.6479921447227146,0.3520078552772854,0.005680203501733554,13,1,0
19,1,220,Michael Waltrip,25.0,0.0529326587420303,-0.8993333330335556,0.9258333337080555,0.02206327353260647,0.054546523723199555,0.6479921447227146,0.3520078552772854,0.033497632764632614,11,0,0
19,1,221,Tavis Smiley,29.0,0.0625338220003465,0.0,1.0,0.05423073033266396,0.06960261065388489,0.6479921447227146,0.3520078552772854,0.05964175295611605,7,0,0
19,1,222,Bethany Mota,32.0,0.0843697144331469,0.6744999997751666,1.0,0.10645770050065201,0.09390682029058191,0.6479921447227146,0.3520078552772854,0.1020396920760631,3,0,0
19,1,223,Sadie Robertson,34.0,0.1180423263761203,1.1241666662919445,1.0,0.16690326521423807,0.1313857656643853,0.6479921447227146,0.3520078552772854,0.15440082637288244,2,0,0
19,2,211,Antonio Sabato Jr.,31.0,0.0492367579432481,0.13489999994604,1.0,0.07746399391493429,0.05174182775964264,0.6446041370113725,0.35539586298862746,0.06832244247623755,6,0,0
19,2,212,Jonathan Bennett,30.0,0.0524358230478689,-0.13489999994604,1.0,0.059146252578146825,0.05510365503157559,0.6446041370113725,0.35539586298862746,0.05770953013436743,7,0,0
19,2,213,Lea Thompson,35.0,0.1641143437924146,1.21409999951436,1.0,0.2279242263903839,0.17246416019473831,0.6446041370113725,0.35539586298862746,0.20821394830337603,1,0,0
19,2,214,Janel Parrish,34.0,0.0784563666167045,0.94429999962228,1.0,0.17402748272401417,0.0824480728972445,0.6446041370113725,0.35539586298862746,0.14148053933664018,3,0,0
19,2,215,Alfonso Ribeiro,32.0,0.2372327553261534,0.40469999983811994,1.0,0.1014547852431497,0.24930269330851712,0.6446041370113725,0.35539586298862746,0.1539993201211042,2,0,0
19,2,217,Randy Couture,28.0,0.0507361008072164,-0.6744999997302,1.0,0.034481165039715524,0.053317454252140725,0.6446041370113725,0.35539586298862746,0.04117550429986875,8,0,0
19,2,218,Tommy Chong,28.0,0.0459208769159281,-0.6744999997302,1.0,0.034481165039715524,0.04825724119964177,0.6446041370113725,0.35539586298862746,0.039377125515169566,9,0,0
19,2,219,Betsey Johnson,28.0,0.0449831538131346,-0.6744999997302,1.0,0.034481165039715524,0.04727180858186251,0.6446041370113725,0.35539586298862746,0.039026906839556764,10,0,0
19,2,220,Michael Waltrip,24.0,0.050962938697374,-1.7536999992985198,0.05,0.011719020839151393,0.002677791660494937,0.6446041370113725,0.35539586298862746,0.008505805392724821,12,1,0
19,2,221,Tavis Smiley,28.0,0.0399132149404679,-0.6744999997302,1.0,0.034481165039715524,0.04194392114857933,0.6446041370113725,0.35539586298862746,0.03713339768729883,11,1,1
19,2,222,Bethany Mota,33.0,0.0924105169203227,0.6744999997302,1.0,0.13287558423642323,0.09711218303979682,0.6446041370113725,0.35539586298862746,0.12016541940473968,4,0,0
19,2,223,Sadie Robertson,31.0,0.0935971511791663,0.13489999994604,1.0,0.07746399391493429,0.0983591909257658,0.6446041370113725,0.35539586298862746,0.08489006048891615,5,0,0
19,3,211,Antonio Sabato Jr.,29.0,0.0445783938992029,-0.6744999997751666,1.0,0.026622266106714938,0.046016124988858924,0.63577223804673,0.36422776195327,0.03368604792299579,8,0,0
19,3,212,Jonathan Bennett,32.0,0.0479866654968482,0.0,1.0,0.052260871547405115,0.049534319300386785,0.63577223804673,0.36422776195327,0.051267785524624965,7,0,0
19,3,213,Lea Thompson,31.0,0.0920789993978113,-0.2248333332583889,1.0,0.041738109312119236,0.09504870800682916,0.63577223804673,0.36422776195327,0.06115530936308235,5,0,0
19,3,214,Janel Parrish,40.0,0.1680665181358873,1.7986666660671111,1.0,0.3157385832961901,0.17348695698795916,0.63577223804673,0.36422776195327,0.2639265918117302,2,0,0
19,3,215,Alfonso Ribeiro,32.0,0.1720490684302354,0.0,1.0,0.052260871547405115,0.17759795148752583,0.63577223804673,0.36422776195327,0.09791211566375338,3,0,0
19,3,217,Randy Couture,26.0,0.0439221123625373,-1.3489999995503332,0.3637500005620834,0.01356167686591009,0.016491943866439773,0.63577223804673,0.36422776195327,0.014628961457438538,11,1,1
19,3,218,Tommy Chong,34.0,0.0488069139835371,0.4496666665167778,1.0,0.08193404575886329,0.050381022233891834,0.63577223804673,0.36422776195327,0.07044155861750406,4,0,0
19,3,219,Betsey Johnson,29.0,0.0436637033308664,-0.6744999997751666,1.0,0.026622266106714938,0.045071934051565975,0.63577223804673,0.36422776195327,0.033342147371049013,9,0,0
19,3,220,Michael Waltrip,28.0,0.0444758742607508,-0.8993333330335556,0.9258333337080555,0.021261854615081843,0.04250528509410671,0.63577223804673,0.36422776195327,0.028999301754666952,10,1,0
19,3,222,Bethany Mota,40.0,0.228611637882814,1.7986666660671111,1.0,0.3157385832961901,0.2359847626298494,0.63577223804673,0.36422776195327,0.2866900276876664,1,0,0
19,3,223,Sadie Robertson,32.0,0.0657601128195088,0.0,1.0,0.052260871547405115,0.06788099135258636,0.63577223804673,0.36422776195327,0.057950152825488224,6,0,0
19,4,211,Antonio Sabato Jr.,29.0,0.0436666571958432,-0.24527272722813223,1.0,0.055676291523877916,0.0437172753732278,0.6142391233933647,0.3857608766066353,0.05106297097025021,6,0,0
19,4,212,Jonathan Bennett,24.0,0.0501926417398018,-0.8584545452984628,0.9769318183769214,0.030155658756925625,0.04909162965348692,0.6142391233933647,0.3857608766066353,0.037460415489380845,10,1,0
19,4,213,Lea Thompson,39.0,0.1165260795520314,0.9810909089125289,1.0,0.18978997130778988,0.11666115601868748,0.6142391233933647,0.3857608766066353,0.16157973541666104,2,0,0
19,4,214,Janel Parrish,36.0,0.125310259823045,0.6131818180703306,1.0,0.13136884214230227,0.12545551886889744,0.6142391233933647,0.3857608766066353,0.1290877133726952,3,0,0
19,4,215,Alfonso Ribeiro,40.0,0.3376102567965021,1.103727272526595,1.0,0.2145524885255202,0.3380016129699033,0.6142391233933647,0.3857608766066353,0.26217433098750703,1,0,0
19,4,218,Tommy Chong,28.0,0.0442058339811032,-0.3679090908421983,1.0,0.04925042745232039,0.04425707716960407,0.6142391233933647,0.3857608766066353,0.04732418827005576,8,0,0
19,4,219,Betsey Johnson,29.0,0.0345676417398018,-0.24527272722813223,1.0,0.055676291523877916,0.03460771238256946,0.6142391233933647,0.3857608766066353,0.047548857965470495,7,0,1
19,4,220,Michael Waltrip,25.0,0.0470676417398018,-0.7358181816843966,1.0,0.0340901660126824,0.04712220232198639,0.6142391233933647,0.3857608766066353,0.03911741576332901,9,1,0
19,4,222,Bethany Mota,33.0,0.1341743291336646,0.24527272722813223,1.0,0.09093089886093889,0.13432986336570088,0.6142391233933647,0.3857608766066353,0.10767252145211612,5,0,0
19,4,223,Sadie Robertson,37.0,0.0666786582984047,0.7358181816843966,1.0,0.14850896389376458,0.06675595187593639,0.6142391233933647,0.3857608766066353,0.11697185031253439,4,0,0
19,5,211,Antonio Sabato Jr.,28.0,0.0458700450160485,-0.674499999831375,1.0,0.06312998814109164,0.05148427002761978,0.5693175735890015,0.4306824264109985,0.05811438200668306,6,0,0
19,5,212,Jonathan Bennett,24.0,0.0462444667192769,-1.34899999966275,0.36375000042156247,0.032159114338285104,0.018880268719252878,0.5693175735890015,0.4306824264109985,0.026440148887143248,7,0,0
19,5,213,Lea Thompson,34.0,0.1138524848797363,0.3372499999156875,1.0,0.17363335211951075,0.12778736259825005,0.5693175735890015,0.4306824264109985,0.15388829011128097,3,0,0
19,5,214,Janel Parrish,33.0,0.1068889144029075,0.16862499995784375,1.0,0.14668991019935035,0.11997149185602639,0.5693175735890015,0.4306824264109985,0.13518275695738347,4,0,0
19,5,215,Alfonso Ribeiro,34.0,0.4052617618988632,0.3372499999156875,1.0,0.17363335211951075,0.4548634293724837,0.5693175735890015,0.4306824264109985,0.2947542041705737,1,0,0
19,5,218,Tommy Chong,23.0,0.0444195425497449,-1.5176249996205937,0.15296875047425773,0.027168844791562355,0.007626445902449145,0.5693175735890015,0.4306824264109985,0.018752277020107476,8,1,0
19,5,220,Michael Waltrip,20.0,0.0442101077585816,-2.023499999494125,0.05,0.016382208606019414,0.0024810583083106174,0.5693175735890015,0.4306824264109985,0.010395227465898216,9,1,0
19,5,222,Bethany Mota,32.0,0.1081107368646452,0.0,1.0,0.12392739926764076,0.12134285823519403,0.5693175735890015,0.4306824264109985,0.12281428286462781,5,0,0
19,5,223,Sadie Robertson,36.0,0.0851419399101954,0.674499999831375,1.0,0.24327583041702888,0.09556281498041341,0.5693175735890015,0.4306824264109985,0.17965843051630204,2,0,0
19,6,211,Antonio Sabato Jr.,28.0,0.0439096059884768,-0.8993333330335556,0.9258333337080555,0.029164715530695794,0.04091949613741384,0.5,0.5,0.035042105834054815,8,1,0
19,6,212,Jonathan Bennett,32.0,0.030257728855371,0.0,1.0,0.07168581855437718,0.030456097280378774,0.5,0.5,0.05107095791737798,6,0,1
19,6,213,Lea Thompson,32.0,0.0535794435111684,0.0,1.0,0.07168581855437718,0.05393070813756869,0.5,0.5,0.06280826334597293,5,0,0
19,6,214,Janel Parrish,33.0,0.0536080922927531,0.2248333332583889,1.0,0.08975881794801589,0.05395954473938633,0.5,0.5,0.07185918134370112,4,0,0
19,6,215,Alfonso Ribeiro,39.0,0.6156360420869958,1.5738333328087222,1.0,0.34589189090765043,0.6196721266401543,0.5,0.5,0.4827820087739023,1,0,0
19,6,218,Tommy Chong,28.0,0.0439096059884768,-0.8993333330335556,0.9258333337080555,0.029164715530695794,0.04091949613741384,0.5,0.5,0.035042105834054815,8,1,0
19,6,220,Michael Waltrip,30.0,0.0381722564208841,-0.4496666665167778,1.0,0.04572413482750094,0.038422512162859905,0.5,0.5,0.04207332349518042,7,0,0
19,6,222,Bethany Mota,36.0,0.0691418902013598,0.8993333330335556,1.0,0.17620115568768205,0.0695951815877313,0.5,0.5,0.12289816863770667,2,0,0
19,6,223,Sadie Robertson,35.0,0.0517853346545137,0.6744999997751666,1.0,0.14072293245900472,0.05212483717709292,0.5,0.5,0.09642388481804881,3,0,0
19,7,211,Antonio Sabato Jr.,29.5,0.0374368379526541,-0.74194999970322,1.0,0.042216491615228814,0.03806778322885154,0.4306824264109985,0.5693175735890015,0.039854559023168167,7,1,1
19,7,213,Lea Thompson,35.0,0.0602828246542214,0.74194999970322,1.0,0.1861794401554174,0.06129880692012543,0.4306824264109985,0.5693175735890015,0.11508270105364296,3,0,0
19,7,214,Janel Parrish,33.5,0.0508679926910008,0.3372499998651,1.0,0.12421462806169747,0.05172530119923066,0.4306824264109985,0.5693175735890015,0.08294518038125784,4,0,0
19,7,215,Alfonso Ribeiro,34.0,0.579418594677058,0.47214999981114,1.0,0.1421539948531794,0.5891838805624418,0.4306824264109985,0.5693175735890015,0.3966559647069453,1,0,0
19,7,218,Tommy Chong,30.0,0.0410464814634138,-0.60704999975718,1.0,0.04831349596610882,0.041738262206665135,0.4306824264109985,0.5693175735890015,0.04457009983640185,6,0,0
19,7,220,Michael Waltrip,28.0,0.0432395458830216,-1.14664999954134,0.616687500573325,0.028165869441211945,0.027114693411745362,0.4306824264109985,0.5693175735890015,0.02756741645470111,8,1,0
19,7,222,Bethany Mota,37.5,0.1436917320862969,1.41644999943342,1.0,0.36547977423448463,0.1461134542334274,0.4306824264109985,0.5693175735890015,0.24059067320433428,2,0,0
19,7,223,Sadie Robertson,31.0,0.0440159905923332,-0.3372499998651,1.0,0.06327630567267156,0.044757818237512695,0.4306824264109985,0.5693175735890015,0.052733405339548504,5,0,0
19,8,213,Lea Thompson,32.0,0.046243974944536,-0.8093999998381199,1.0,0.06656731781258776,0.049112530524320575,0.3857608766066353,0.6142391233933647,0.05584590456962488,5,0,0
19,8,214,Janel Parrish,43.0,0.0636295975782499,0.6744999998651,1.0,0.29356930177027657,0.06757659905014872,0.3857608766066353,0.6142391233933647,0.15475574215816795,2,0,0
19,8,215,Alfonso Ribeiro,41.0,0.6537156441455327,0.40469999991905997,1.0,0.22414961058973407,0.6942662166440091,0.3857608766066353,0.6142391233933647,0.5129136225851758,1,0,0
19,8,218,Tommy Chong,29.0,0.0412296248442397,-1.21409999975718,0.5323750003035249,0.04441217900098801,0.023311176409958254,0.3857608766066353,0.6142391233933647,0.03145111766675278,6,1,0
19,8,220,Michael Waltrip,25.0,0.041187169835002,-1.75369999964926,0.05,0.025891474218385224,0.002187102361073005,0.3857608766066353,0.6142391233933647,0.01133132162815942,7,1,1
19,8,222,Bethany Mota,40.0,0.1074414090861721,0.26979999994604,1.0,0.19586266666359692,0.11410609684071106,0.3857608766066353,0.6142391233933647,0.1456445828839391,3,0,0
19,8,223,Sadie Robertson,38.0,0.0465525795662672,0.0,1.0,0.1495474499444315,0.049440278169779216,0.3857608766066353,0.6142391233933647,0.0880577085081801,4,0,0
19,9,213,Lea Thompson,35.0,0.0304770643632745,-0.6744999996145714,1.0,0.0785352535589455,0.03234699055798421,0.36422776195327,0.63577223804673,0.04917003821933337,5,1,1
19,9,214,Janel Parrish,38.5,0.0616378476154904,0.6744999996145714,1.0,0.30264109943407375,0.0654196497099408,0.36422776195327,0.63577223804673,0.1518222874302719,2,0,0
19,9,215,Alfonso Ribeiro,38.5,0.7255589369108492,0.6744999996145714,1.0,0.30264109943407375,0.770075746199418,0.36422776195327,0.63577223804673,0.5998230709486594,1,0,0
19,9,218,Tommy Chong,28.5,0.0608508961389754,-3.1797857124686932,0.05,0.006412581378665211,0.0032292207336481697,0.36422776195327,0.63577223804673,0.004388689056872844,6,1,0
19,9,222,Bethany Mota,37.0,0.0750689274657294,0.09635714280208163,1.0,0.16976323929811468,0.07967479606920563,0.36422776195327,0.63577223804673,0.1124875081243254,3,0,0
19,9,223,Sadie Robertson,36.5,0.0464063275056809,-0.09635714280208163,1.0,0.14000672689612714,0.049253596729803346,0.36422776195327,0.63577223804673,0.08230840622053726,4,0,0
19,10,214,Janel Parrish,39.0,0.0836179698780476,2.023499995953,1.0,0.6853764211554007,0.08773803238613975,0.35539586298862746,0.6446041370113725,0.3001362433179241,2,0,0
19,10,215,Alfonso Ribeiro,37.5,0.7291631155972231,0.0,1.0,0.09060126825163076,0.7650907710908599,0.35539586298862746,0.6446041370113725,0.5253799921525417,1,0,0
19,10,218,Tommy Chong,31.0,0.0494301933301618,-8.768499982463,0.05,1.4093638252924596e-05,0.002593287010902105,0.35539586298862746,0.6446041370113725,0.0016766523564149007,5,1,1
19,10,222,Bethany Mota,38.0,0.0830903316642462,0.6744999986510001,1.0,0.17785492857098917,0.08718439614313853,0.35539586298862746,0.6446041370113725,0.11940832826297285,3,0,0
19,10,223,Sadie Robertson,37.0,0.0546983895303211,-0.6744999986510001,1.0,0.04615328838372658,0.05739351336895977,0.35539586298862746,0.6446041370113725,0.05339878391014649,4,1,0
19,11,214,Janel Parrish,38.99980000000001,0.0557481066475655,-0.2248333328837566,1.0,0.14967821002639933,0.05852410302057,0.35200785527728545,0.6479921447227146,0.09061106472740815,3,1,0
19,11,215,Alfonso Ribeiro,40.0,0.8422008445006159,1.124166664418783,1.0,0.5767954632302986,0.8841385286708663,0.35200785527728545,0.6479921447227146,0.7759513553707857,1,0,0
19,11,222,Bethany Mota,38.0,0.0517482990931124,-1.5732938380858155,0.08338270239273056,0.038862400614655394,0.004529775618327891,0.35200785527728545,0.6479921447227146,0.016615129309324454,4,1,1
19,11,223,Sadie Robertson,39.333200000000005,0.0503027497587061,0.2248333328837566,1.0,0.23466392612864662,0.05280759269023585,0.35200785527728545,0.6479921447227146,0.11682245059248172,2,0,0
20,1,224,Suzanne Somers,25.0,0.0566162891129644,-0.44966666636688885,1.0,0.016756157657330694,0.06282328081324924,0.6479921447227146,0.3520078552772854,0.032972146878240155,8,0,0
20,1,225,Willow Shields,25.0,0.0566162891129642,-0.44966666636688885,1.0,0.016756157657330694,0.06282328081324902,0.6479921447227146,0.3520078552772854,0.03297214687824007,9,0,0
20,1,226,Riker Lynch,31.0,0.1499029955281194,2.2483333318344445,1.0,0.24882897429382383,0.16633725258856336,0.6479921447227146,0.3520078552772854,0.2197912402582244,2,0,0
20,1,227,Rumer Willis,32.0,0.2106100072548916,2.697999998201333,1.0,0.39011145354458965,0.23369973262385252,0.6479921447227146,0.3520078552772854,0.3350532991230517,1,0,0
20,1,228,Nastia Liukin,30.0,0.1115840979573744,1.7986666654675554,1.0,0.15871325459825145,0.12381735415901754,0.6479921447227146,0.3520078552772854,0.14642962352666705,3,0,0
20,1,229,Michael Sam,26.0,0.0600066650612076,0.0,1.0,0.02627012805914152,0.0665853525349403,0.6479921447227146,0.3520078552772854,0.040461403761889767,6,0,0
20,1,230,Robert Herjavec,28.0,0.0740339639761716,0.8993333327337777,1.0,0.06457102696240162,0.08215050087993093,0.6479921447227146,0.3520078552772854,0.07075913987301409,4,0,0
20,1,231,Charlotte McKinney,22.0,0.0519998607174957,-1.7986666654675554,0.05,0.004348216725758566,0.002885037065558068,0.6479921447227146,0.3520078552772854,0.003833165991686042,12,1,0
20,1,232,Noah Galloway,26.0,0.0600072099327425,0.0,1.0,0.02627012805914152,0.06658595714216518,0.6479921447227146,0.3520078552772854,0.040461616588382286,5,0,0
20,1,233,Redfoo,22.0,0.0520010031247832,-1.7986666654675554,0.05,0.004348216725758566,0.0028851004481772313,0.6479921447227146,0.3520078552772854,0.003833188302865875,11,1,0
20,1,234,Patti LaBelle,25.0,0.0566149757257591,-0.44966666636688885,1.0,0.016756157657330694,0.06282182343597305,0.6479921447227146,0.3520078552772854,0.03297163386999083,10,0,0
20,1,235,Chris Soules,26.0,0.0600066424955256,0.0,1.0,0.02627012805914152,0.06658532749532362,0.6479921447227146,0.3520078552772854,0.040461394947748,7,0,0
20,2,224,Suzanne Somers,28.0,0.0436138136224303,0.0,1.0,0.04625697535394098,0.04623391969048765,0.6439827390386449,0.3560172609613551,0.04624876713978868,9,0,0
20,2,225,Willow Shields,32.0,0.052533363059535,1.07919999956832,1.0,0.13610304336081294,0.055689312331005235,0.6439827390386449,0.3560172609613551,0.10747436709589767,4,0,0
20,2,226,Riker Lynch,32.0,0.1542240009822446,1.07919999956832,1.0,0.13610304336081294,0.16348902981718794,0.6439827390386449,0.3560172609613551,0.14585292724773632,3,0,0
20,2,227,Rumer Willis,32.0,0.2633034823749369,1.07919999956832,1.0,0.13610304336081294,0.27912147659767556,0.6439827390386449,0.3560172609613551,0.1870200742287852,2,0,0
20,2,228,Nastia Liukin,34.0,0.1707769536801595,1.6187999993524798,1.0,0.23346035350026922,0.1810364035071201,0.6439827390386449,0.3560172609613551,0.21479652241493322,1,0,0
20,2,229,Michael Sam,28.0,0.0445276003056346,0.0,1.0,0.04625697535394098,0.04720260223889421,0.6439827390386449,0.3560172609613551,0.04659363484741345,7,0,0
20,2,230,Robert Herjavec,28.0,0.0480730487373795,0.0,1.0,0.04625697535394098,0.05096104399037994,0.6439827390386449,0.3560172609613551,0.0479317049852602,6,0,0
20,2,231,Charlotte McKinney,26.0,0.0452440890413809,-0.53959999978416,1.0,0.026966956178836696,0.04796213413753554,0.6439827390386449,0.3560172609613551,0.03444160192908888,11,1,0
20,2,232,Noah Galloway,27.0,0.0435974612625923,-0.26979999989208,1.0,0.035318689490626005,0.04621658496030227,0.6439827390386449,0.3560172609613551,0.03919852838598331,10,0,0
20,2,233,Redfoo,31.0,0.0308348671393636,0.8093999996762399,1.0,0.10391905416228682,0.03268727617653247,0.6439827390386449,0.3560172609613551,0.0785593116703912,5,0,1
20,2,234,Patti LaBelle,28.0,0.0436180088509441,0.0,1.0,0.04625697535394098,0.04623836694795221,0.6439827390386449,0.3560172609613551,0.04625035044021,8,0,0
20,2,235,Chris Soules,21.0,0.0596533109433981,-1.88859999924456,0.05,0.0069979151697784825,0.0031618496049269254,0.6439827390386449,0.3560172609613551,0.005632209614511857,12,1,0
20,3,224,Suzanne Somers,25.0,0.0398654810967497,-0.674499999831375,1.0,0.03963879820771914,0.041253156608125716,0.6324389291376896,0.3675610708623104,0.04023217351012815,8,0,0
20,3,225,Willow Shields,32.0,0.0481484838993913,0.5058749998735312,1.0,0.12904786615994956,0.04982448203559629,0.6324389291376896,0.3675610708623104,0.0999284342538661,4,0,0
20,3,226,Riker Lynch,34.0,0.1777218151757373,0.8431249997892187,1.0,0.18080758345320014,0.1839081248344152,0.6324389291376896,0.3675610708623104,0.18194722176353245,3,0,0
20,3,227,Rumer Willis,33.0,0.2981852991161881,0.674499999831375,1.0,0.15275088487525196,0.308564816083051,0.6324389291376896,0.3675610708623104,0.2100220202852569,1,0,0
20,3,228,Nastia Liukin,34.0,0.1880442747215765,0.8431249997892187,1.0,0.18080758345320014,0.1945898983515111,0.6324389291376896,0.3675610708623104,0.18587342587618488,2,0,0
20,3,229,Michael Sam,24.0,0.0397416237464751,-0.8431249997892187,0.9960937502634766,0.033487873605632684,0.040964343440419576,0.6324389291376896,0.3675610708623104,0.036235932864376715,9,0,0
20,3,230,Robert Herjavec,29.0,0.0428177561461645,0.0,1.0,0.0778129905711164,0.04430819725013369,0.6324389291376896,0.3675610708623104,0.06549793285903562,6,0,0
20,3,231,Charlotte McKinney,22.0,0.0393481350478032,-1.1803749997049062,0.5745312503688671,0.023901312923412705,0.023393649860094384,0.6324389291376896,0.3675610708623104,0.02371471574422218,10,1,1
20,3,232,Noah Galloway,30.0,0.0423666224466936,0.16862499995784375,1.0,0.09210538320560414,0.0438413600605784,0.6324389291376896,0.3675610708623104,0.07436540717429516,5,0,0
20,3,234,Patti LaBelle,22.0,0.0393481350478032,-1.1803749997049062,0.5745312503688671,0.023901312923412705,0.023393649860094384,0.6324389291376896,0.3675610708623104,0.02371471574422218,10,1,0
20,3,235,Chris Soules,28.0,0.044412373555417,-0.16862499995784375,1.0,0.06573841062150038,0.045958321615980124,0.6324389291376896,0.3675610708623104,0.05846801992487954,7,0,0
20,4,224,Suzanne Somers,28.0,0.0428761655787661,-1.1241666662919445,0.6447916671350693,0.026436862016605594,0.02893276562484307,0.6023392685357255,0.3976607314642745,0.02742938487112163,9,1,0
20,4,225,Willow Shields,39.0,0.0903121295869398,1.3489999995503332,1.0,0.3135397011832329,0.0945149864602465,0.6023392685357255,0.3976607314642745,0.22644217291773608,1,0,0
20,4,226,Riker Lynch,34.0,0.1312244356032797,0.2248333332583889,1.0,0.10187629919418391,0.13733122905000178,0.6023392685357255,0.3976607314642745,0.115975332534663,4,0,0
20,4,227,Rumer Willis,35.0,0.309689524257505,0.4496666665167778,1.0,0.12756074181746224,0.32410155010131775,0.6023392685357255,0.3976607314642745,0.20571730340219996,2,0,0
20,4,228,Nastia Liukin,36.0,0.211105785586509,0.6744999997751666,1.0,0.1597205923431326,0.22093001856612174,0.6023392685357255,0.3976607314642745,0.184061177547475,3,0,0
20,4,229,Michael Sam,30.0,0.0367223194249199,-0.6744999997751666,1.0,0.04144743472608368,0.03843126653207691,0.6023392685357255,0.3976607314642745,0.040248023075835665,8,0,1
20,4,230,Robert Herjavec,34.0,0.0467206223990306,0.2248333332583889,1.0,0.10187629919418391,0.04889486067547281,0.6023392685357255,0.3976607314642745,0.08080766159880376,5,0,0
20,4,232,Noah Galloway,32.0,0.0437878145549579,-0.2248333332583889,1.0,0.06498085303368914,0.04582556871058572,0.6023392685357255,0.3976607314642745,0.05736354865835768,6,0,0
