season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,judge_share,fan_judge_gap,momentum,popularity_score,eliminated
19,5,223,Sadie Robertson,Mark Ballas,36.0,0.02857673299799507,285767.3299799507,0.13636363636363635,-0.10778690336564128,-0.006565666048336277,-2.695118328008015,0
19,6,211,Antonio Sabato Jr.,Cheryl Burke,28.0,0.03036752640391751,303675.2640391751,0.09556313993174062,-0.0651956135278231,0.0031846396500738935,-3.0887826816645525,0
19,6,212,Jonathan Bennett,Allison Holker,32.0,0.016715649270811712,167156.49270811712,0.10921501706484642,-0.0924993677940347,-0.010984193920078777,-3.0126971618676657,1
19,6,213,Lea Thompson,Artem Chigvintsev,32.0,0.024426904232772034,244269.04232772032,0.10921501706484642,-0.08478811283207438,-0.0036438089417971907,-2.903486417954047,0
19,6,214,Janel Parrish,Valentin Chmerkovskiy,33.0,0.024465130986848348,244651.30986848348,0.11262798634812286,-0.08816285536127452,-0.0031055384599055005,-3.008941237622099,0
19,6,215,Alfonso Ribeiro,Witney Carson,39.0,0.7999328830208229,7999328.830208229,0.13310580204778158,0.6668270809730413,0.021548265686321844,-1.29846819091781,0
19,6,218,Tommy Chong,Peta Murgatroyd,28.0,0.030367526403917506,303675.26403917506,0.09556313993174062,-0.06519561352782312,0.0033207722283949553,-3.080558676697639,0
19,6,220,Michael Waltrip,Emma Slater,30.0,0.024375926488743725,243759.26488743725,0.10238907849829351,-0.07801315200954978,-0.0030606081260633085,-3.0497608585536407,0
19,6,222,Bethany Mota,Derek Hough,36.0,0.024704428396332172,247044.28396332174,0.12286689419795221,-0.09816246580162004,-0.0033268199147849058,-2.8931011644422284,0
19,6,223,Sadie Robertson,Mark Ballas,35.0,0.024644024795834104,246440.24795834103,0.11945392491467577,-0.09480990011884166,-0.003932708202160965,-2.8671271471646778,0
19,7,211,Antonio Sabato Jr.,Cheryl Burke,29.5,0.023685842648090476,236858.42648090475,0.11411992263056092,-0.09043407998247044,-0.007197926000721465,-3.1699024357137953,1
19,7,213,Lea Thompson,Artem Chigvintsev,35.0,0.026652788567245386,266527.88567245385,0.13539651837524178,-0.10874372980799639,0.0018106315506535714,-3.0652031586922455,0
19,7,214,Janel Parrish,Valentin Chmerkovskiy,33.5,0.026348663478812148,263486.6347881215,0.12959381044487428,-0.10324514696606213,0.0014676298605049015,-3.1492542701386324,0
19,7,215,Alfonso Ribeiro,Witney Carson,34.0,0.8136384735374147,8136384.735374147,0.13152804642166344,0.6821104271157512,0.00010688175767659125,-1.0834200429457812,0
19,7,218,Tommy Chong,Peta Murgatroyd,30.0,0.026691351600322624,266913.5160032262,0.11605415860735009,-0.08936280700702746,-0.004192417048489314,-3.163323231740265,0
19,7,220,Michael Waltrip,Emma Slater,28.0,0.02948855057845797,294885.5057845797,0.10831721470019343,-0.07882866412173545,0.004698237917967727,-3.1826405374481057,0
19,7,222,Bethany Mota,Derek Hough,37.5,0.027295064246590485,272950.6424659048,0.1450676982591876,-0.11777263401259713,0.0021706652077857352,-3.0546354843772536,0
19,7,223,Sadie Robertson,Mark Ballas,31.0,0.02619926534306615,261992.6534306615,0.11992263056092843,-0.09372336521786229,0.0011362967546222486,-3.0343458796655867,0
19,8,213,Lea Thompson,Artem Chigvintsev,32.0,0.0276190260574998,276190.26057499804,0.12903225806451613,-0.10141323200701632,0.0003196282493837521,-3.1771348263887362,0
19,8,214,Janel Parrish,Valentin Chmerkovskiy,43.0,0.02818510015972431,281851.0015972431,0.17338709677419356,-0.14520199661446925,0.0011972056583493297,-3.2466709615404814,0
19,8,215,Alfonso Ribeiro,Witney Carson,41.0,0.833041595394251,8330415.95394251,0.16532258064516128,0.6677190147490898,-0.00033613185726633077,-0.9079838638247236,0
19,8,218,Tommy Chong,Peta Murgatroyd,29.0,0.027648761125156428,276487.6112515643,0.11693548387096774,-0.08928672274581131,0.0003098647265643052,-3.2553417206214954,0
19,8,220,Michael Waltrip,Emma Slater,25.0,0.027641948463361782,276419.4846336178,0.10080645161290322,-0.07316450314954144,-0.0025620082819145344,-3.250863071349953,1
19,8,222,Bethany Mota,Derek Hough,40.0,0.028041221441866843,280412.2144186684,0.16129032258064516,-0.1332491011387783,8.396604302695829e-05,-3.1639182654948286,0
19,8,223,Sadie Robertson,Mark Ballas,38.0,0.0278223473581397,278223.473581397,0.1532258064516129,-0.1254034590934732,0.0009874754618565199,-3.1558814855223116,0
19,9,213,Lea Thompson,Artem Chigvintsev,35.0,0.01861756269685349,186175.6269685349,0.16355140186915887,-0.14493383917230537,-0.009786610039570987,-3.2595579398794157,1
19,9,214,Janel Parrish,Valentin Chmerkovskiy,38.5,0.029049227799583494,290492.27799583494,0.17990654205607476,-0.15085731425649127,6.288874970079156e-05,-3.311129129992665,0
19,9,215,Alfonso Ribeiro,Witney Carson,38.5,0.8459457825276535,8459457.825276535,0.17990654205607476,0.6660392404715787,-0.01077730839320401,-0.7629214317827984,0
19,9,218,Tommy Chong,Peta Murgatroyd,28.5,0.04899139447255443,489913.94472554425,0.13317757009345793,-0.0841861756209035,0.020556641367499656,-3.3219082480207414,0
19,9,222,Bethany Mota,Derek Hough,37.0,0.02875791518200506,287579.1518200506,0.17289719626168223,-0.14413928107967716,-8.045500226266586e-05,-3.24595054380991,0
19,9,223,Sadie Robertson,Mark Ballas,36.5,0.02863811732134992,286381.1732134992,0.1705607476635514,-0.14192263034220148,2.484331783706578e-05,-3.241088332299012,0
19,10,214,Janel Parrish,Valentin Chmerkovskiy,39.0,0.034709602225035247,347096.0222503525,0.2136986301369863,-0.17898902791195107,0.005109288733170441,-3.356655979555622,0
19,10,215,Alfonso Ribeiro,Witney Carson,37.5,0.8615031139266515,8615031.139266515,0.2054794520547945,0.6560236618718569,-0.00049089612749742,-0.6437971470815005,0
19,10,218,Tommy Chong,Peta Murgatroyd,31.0,0.035592444006367754,355924.44006367755,0.16986301369863013,-0.13427056969226236,-0.014328354053951636,-3.2607487222774196,1
19,10,222,Bethany Mota,Derek Hough,38.0,0.03428357495913446,342835.74959134456,0.20821917808219179,-0.17393560312305734,0.004980100504229559,-3.3065288828382022,0
19,10,223,Sadie Robertson,Mark Ballas,37.0,0.03391126488281103,339112.6488281103,0.20273972602739726,-0.16882846114458622,0.004729860944048998,-3.303474000846566,0
19,11,214,Janel Parrish,Valentin Chmerkovskiy,38.99980000000001,0.03621224320187938,362122.43201879377,0.24946620355267282,-0.21325396035079344,0.0002216477224880678,-3.357472565469897,0
19,11,215,Alfonso Ribeiro,Witney Carson,40.0,0.8919775012826027,8919775.012826027,0.25586408499804897,0.6361134162845536,-0.0013202633113733597,-0.544853039361235,0
19,11,222,Bethany Mota,Derek Hough,38.0,0.0354164380365512,354164.380365512,0.24307088074814653,-0.20765444271159533,-0.00013240720638343917,-3.319840887004058,1
19,11,223,Sadie Robertson,Mark Ballas,39.333200000000005,0.03639381747896677,363938.1747896677,0.25159883070113154,-0.21520501322216476,0.0012310227952688144,-3.319580805150501,0
20,1,224,Suzanne Somers,Tony Dovolani,25.0,0.06453830687887495,645383.0687887495,0.07861635220125786,-0.01407804532238291,-0.01879502645445838,-2.4849066497880004,0
20,1,225,Willow Shields,Mark Ballas,25.0,0.06453830687887503,645383.0687887503,0.07861635220125786,-0.014078045322382826,-0.018795026454458297,-2.4849066497880004,0
20,1,226,Riker Lynch,Allison Holker,31.0,0.131503016218179,1315030.16218179,0.09748427672955975,0.03401873948861925,0.048169682884845674,-2.4849066497880004,0
20,1,227,Rumer Willis,Valentin Chmerkovskiy,32.0,0.16125464698957925,1612546.4698957924,0.10062893081761007,0.060625716171969185,0.07792131365624592,-2.4849066497880004,0
20,1,228,Nastia Liukin,Derek Hough,30.0,0.10967330942052317,1096733.0942052316,0.09433962264150944,0.015333686779013728,0.02633997608718984,-2.4849066497880004,0
20,1,229,Michael Sam,Peta Murgatroyd,26.0,0.06878314406192636,687831.4406192636,0.08176100628930817,-0.012977862227381814,-0.014550189271406971,-2.4849066497880004,0
20,1,230,Robert Herjavec,Kym Johnson,28.0,0.08279134540122605,827913.4540122605,0.0880503144654088,-0.005258969064182745,-0.000541987932107274,-2.4849066497880004,0
20,1,231,Charlotte McKinney,Keo Motsepe,22.0,0.057406664393591454,574066.6439359145,0.06918238993710692,-0.011775725543515463,-0.025926668939741875,-2.4849066497880004,0
20,1,232,Noah Galloway,Sharna Burgess,26.0,0.06878314448118598,687831.4448118599,0.08176100628930817,-0.012977861808122187,-0.014550188852147344,-2.4849066497880004,0
20,1,233,Redfoo,Emma Slater,22.0,0.05740665899799025,574066.5899799025,0.06918238993710692,-0.011775730939116665,-0.025926674335343076,-2.4849066497880004,0
20,1,234,Patti LaBelle,Artem Chigvintsev,25.0,0.06453831179686237,645383.1179686236,0.07861635220125786,-0.01407804040439549,-0.01879502153647096,-2.4849066497880004,0
20,1,235,Chris Soules,Witney Carson,26.0,0.06878314448118604,687831.4448118604,0.08176100628930817,-0.012977861808122132,-0.014550188852147289,-2.4849066497880004,0
20,2,224,Suzanne Somers,Tony Dovolani,28.0,0.04330810632896036,433081.06328960357,0.08069164265129683,-0.03738353632233647,-0.021230200549914605,-2.5360245851050824,0
20,2,225,Willow Shields,Mark Ballas,32.0,0.04548831171181221,454883.1171181221,0.09221902017291066,-0.04673070846109845,-0.019049995167062836,-2.536024585105082,0
20,2,226,Riker Lynch,Allison Holker,32.0,0.1555808263890682,1555808.263890682,0.09221902017291066,0.06336180621615754,0.02407781017088917,-2.393670417951799,0
20,2,227,Rumer Willis,Valentin Chmerkovskiy,32.0,0.318419556906117,3184195.56906117,0.09221902017291066,0.22620053673320634,0.15716490991653773,-2.3528794208666954,0
20,2,228,Nastia Liukin,Derek Hough,34.0,0.12491173388209802,1249117.3388209802,0.09798270893371758,0.02692902494838044,0.015238424461574834,-2.429975169129537,0
20,2,229,Michael Sam,Peta Murgatroyd,28.0,0.04436306130218966,443630.61302189657,0.08069164265129683,-0.03632858134910717,-0.024420082759736714,-2.523284632462386,0
20,2,230,Robert Herjavec,Kym Johnson,28.0,0.04868995887978763,486899.5887978763,0.08069164265129683,-0.0320016837715092,-0.03410138652143844,-2.486211669269147,0
20,2,231,Charlotte McKinney,Keo Motsepe,26.0,0.04412656421003759,441265.6421003759,0.07492795389048991,-0.030801389680452318,-0.01328010018355387,-2.559444295426049,0
20,2,232,Noah Galloway,Sharna Burgess,27.0,0.043892977503087384,438929.77503087383,0.07780979827089338,-0.03391682076780599,-0.024890166978098614,-2.5232846312433095,0
20,2,233,Redfoo,Emma Slater,31.0,0.02971734230802029,297173.4230802029,0.0893371757925072,-0.05961983348448691,-0.02768931668996997,-2.5594443142238714,1
20,2,234,Patti LaBelle,Artem Chigvintsev,28.0,0.04296577446676659,429657.7446676659,0.08069164265129683,-0.03772586818453024,-0.021572537330095794,-2.536024569864561,0
20,2,235,Chris Soules,Witney Carson,21.0,0.05853578611205487,585357.8611205487,0.06051873198847262,-0.0019829458764177507,-0.010247358369131182,-2.5232846312433095,0
20,3,224,Suzanne Somers,Tony Dovolani,25.0,0.03680519971235315,368051.99712353153,0.07987220447284345,-0.043067004760490295,-0.007829326098896278,-2.656702757755251,0
20,3,225,Willow Shields,Mark Ballas,32.0,0.038314648601171765,383146.48601171764,0.10223642172523961,-0.06392177312406785,-0.008566856856233485,-2.646879642380192,0
20,3,226,Riker Lynch,Allison Holker,34.0,0.13500355409558437,1350035.5409558436,0.10862619808306709,0.026377356012517283,-0.02534232569077577,-2.2870543140716704,0
20,3,227,Rumer Willis,Valentin Chmerkovskiy,33.0,0.4763141638533872,4763141.638533872,0.10543130990415335,0.37088285394923387,0.14814220861763705,-2.1111806175842274,0
20,3,228,Nastia Liukin,Derek Hough,34.0,0.08712777765055803,871277.7765055803,0.10862619808306709,-0.02149842043250906,-0.04160969167536678,-2.3600097193135334,0
20,3,229,Michael Sam,Peta Murgatroyd,24.0,0.03692533739850242,369253.3739850242,0.07667731629392971,-0.03975197889542729,-0.008796454030519388,-2.641697327662312,0
20,3,230,Robert Herjavec,Kym Johnson,29.0,0.03837964757367928,383796.4757367928,0.0926517571884984,-0.05427210961481912,-0.011801563534027094,-2.5934258260790863,0
20,3,231,Charlotte McKinney,Keo Motsepe,22.0,0.036818535608842004,368185.35608842,0.07028753993610223,-0.03346900432726023,-0.008659515410849368,-2.6716940993083855,1
20,3,232,Noah Galloway,Sharna Burgess,30.0,0.03753498692012478,375349.8692012478,0.09584664536741214,-0.058311658447287355,-0.007702323213291409,-2.643827892486249,0
20,3,234,Patti LaBelle,Artem Chigvintsev,22.0,0.03695718467313914,369571.8467313914,0.07028753993610223,-0.033330355262963095,-0.007324524503205081,-2.658289940462135,0
20,3,235,Chris Soules,Witney Carson,28.0,0.03981896391265776,398189.6391265776,0.08945686900958466,-0.0496379050969269,-0.020509627604472405,-2.5862511016671847,0
20,4,224,Suzanne Somers,Tony Dovolani,28.0,0.03543075452120839,354307.5452120839,0.08615384615384615,-0.05072309163263776,-0.0027813592632053227,-2.785785435655667,0
20,4,225,Willow Shields,Mark Ballas,39.0,0.03663396914065703,366339.6914065703,0.12,-0.08336603085934297,-0.0031452936646037127,-2.769888311086966,0
20,4,226,Riker Lynch,Allison Holker,34.0,0.07363643404722366,736364.3404722365,0.10461538461538461,-0.030978950568160954,-0.06652776043395049,-2.230134286108594,0
20,4,227,Rumer Willis,Valentin Chmerkovskiy,35.0,0.6292874087385414,6292874.087385414,0.1076923076923077,0.5215951010462336,0.13476567896826092,-1.8372800209403661,0
20,4,228,Nastia Liukin,Derek Hough,36.0,0.05424943756662347,542494.3756662346,0.11076923076923077,-0.056519793202607305,-0.03620888298010015,-2.376083681290442,0
20,4,229,Michael Sam,Peta Murgatroyd,30.0,0.029276908367362228,292769.0836736223,0.09230769230769231,-0.06303078394033008,-0.009059935481520918,-2.7731293247710975,1
20,4,230,Robert Herjavec,Kym Johnson,34.0,0.03485821953162947,348582.19531629473,0.10461538461538461,-0.06975716508375514,-0.004988526894226693,-2.7267862550624873,0
20,4,232,Noah Galloway,Sharna Burgess,32.0,0.034438075102873444,344380.75102873443,0.09846153846153846,-0.06402346335866502,-0.004531722705529394,-2.771558673274732,0
20,4,234,Patti LaBelle,Artem Chigvintsev,30.0,0.0336811153857492,336811.153857492,0.09230769230769231,-0.05862657692194311,-0.004688793130399785,-2.7862309938444,0
20,4,235,Chris Soules,Witney Carson,27.0,0.038507677598131465,385076.77598131465,0.08307692307692308,-0.04456924547879161,-0.0028334044147247037,-2.713683281324721,0
20,5,224,Suzanne Somers,Tony Dovolani,28.0,0.023994001099405877,239940.01099405877,0.0989399293286219,-0.07494592822921603,-0.012505341325443824,-2.8966633613686614,1
20,5,225,Willow Shields,Mark Ballas,34.0,0.030358819010832473,303588.19010832475,0.12014134275618374,-0.08978252374535127,-0.007380026862343552,-2.8772665189522497,0
20,5,226,Riker Lynch,Allison Holker,38.0,0.040116768495729885,401167.68495729886,0.13427561837455831,-0.09415884987882843,-0.03574053281084168,-2.3058304984703986,0
20,5,227,Rumer Willis,Valentin Chmerkovskiy,39.0,0.7429317720041713,7429317.720041713,0.13780918727915195,0.6051225847250193,0.09466511989418902,-1.562457456154339,0
20,5,228,Nastia Liukin,Derek Hough,38.0,0.03452387164059044,345238.7164059044,0.13427561837455831,-0.09975174673396787,-0.021361723370220062,-2.483699475842518,0
20,5,230,Robert Herjavec,Kym Johnson,24.0,0.03812827671778043,381282.76717780426,0.08480565371024736,-0.04667737699246693,0.0022187368787700973,-2.852722267053749,0
20,5,232,Noah Galloway,Sharna Burgess,28.0,0.030089498934388104,300894.989343881,0.0989399293286219,-0.0688504303942338,-0.0053872249632095255,-2.8909654370810847,0
20,5,234,Patti LaBelle,Artem Chigvintsev,27.0,0.02984394309506115,298439.43095061154,0.09540636042402827,-0.06556241732896712,-0.0048529912583822055,-2.9071483896759798,0
20,5,235,Chris Soules,Witney Carson,27.0,0.030013049002040337,300130.49002040335,0.09540636042402827,-0.06539331142198793,-0.009656016182518382,-2.82232615294703,0
20,6,225,Willow Shields,Mark Ballas,36.5,0.031165438872892023,311654.38872892025,0.12897526501766785,-0.09780982614477582,6.028271091180343e-05,-3.0007468605063523,0
20,6,226,Riker Lynch,Allison Holker,38.0,0.04071166083091547,407116.60830915475,0.13427561837455831,-0.09356395754364284,-0.00039133294260514095,-2.487856571796569,0
20,6,227,Rumer Willis,Valentin Chmerkovskiy,35.5,0.7734080899655166,7734080.899655166,0.1254416961130742,0.6479663938524424,0.012212182521264658,-1.3093961781635963,0
20,6,228,Nastia Liukin,Derek Hough,36.5,0.03278121044291881,327812.1044291881,0.12897526501766785,-0.09619405457474903,-0.002591391446290156,-2.6601804331955776,0
20,6,230,Robert Herjavec,Kym Johnson,33.5,0.031528905592567644,315289.0559256764,0.11837455830388692,-0.08684565271131928,-0.007536711586762605,-2.9355376338533765,0
20,6,232,Noah Galloway,Sharna Burgess,34.0,0.030222669871735254,302226.6987173525,0.12014134275618374,-0.08991867288444849,-0.000606545285017808,-3.013488157806709,0
20,6,234,Patti LaBelle,Artem Chigvintsev,34.0,0.029762121140270825,297621.21140270826,0.12014134275618374,-0.09037922161591291,-0.0008155014652032923,-3.0280733859649964,1
20,6,235,Chris Soules,Witney Carson,35.0,0.03041990328318346,304199.03283183463,0.12367491166077739,-0.09325500837759393,-0.00033098250629738646,-2.9590855273888064,0
20,7,225,Willow Shields,Mark Ballas,39.0,0.014649093404652726,146490.93404652725,0.15354330708661418,-0.13889421368196145,-0.017472347689276902,-3.094286593721932,1
20,7,226,Riker Lynch,Allison Holker,37.0,0.030871013046839625,308710.13046839624,0.14566929133858267,-0.11479827829174305,-0.01108948109379504,-2.630533401570606,0
20,7,227,Rumer Willis,Valentin Chmerkovskiy,37.0,0.8022145447914701,8022145.447914701,0.14566929133858267,0.6565452534528875,0.005082102514053166,-1.098906630451495,0
20,7,228,Nastia Liukin,Derek Hough,41.0,0.031074506592258504,310745.065922585,0.16141732283464566,-0.13034281624238717,-0.002712269988186782,-2.8117243025733965,0
20,7,230,Robert Herjavec,Kym Johnson,31.0,0.04614515639677874,461451.5639677874,0.1220472440944882,-0.07590208769770945,0.013649099213748586,-3.0398002102953994,0
20,7,232,Noah Galloway,Sharna Burgess,38.0,0.02890052937122136,289005.2937122136,0.14960629921259844,-0.12070576984137707,-0.0022492232103356567,-3.1106231218852956,0
20,7,235,Chris Soules,Witney Carson,31.0,0.046145156396778714,461451.56396778714,0.1220472440944882,-0.07590208769770948,0.01479212025379241,-3.06580005621876,0
20,8,226,Riker Lynch,Allison Holker,39.0,0.03199195823030106,319919.58230301057,0.18439716312056736,-0.15240520489026632,0.0006619895458378766,-2.8000142461481703,0
20,8,227,Rumer Willis,Valentin Chmerkovskiy,40.0,0.8399400258925586,8399400.258925585,0.18912529550827423,0.6508147303842844,0.02579905395867399,-0.9232011432975595,0
20,8,228,Nastia Liukin,Derek Hough,38.0,0.03168443880740341,316844.3880740341,0.17966903073286053,-0.14798459192545713,0.00014795126345899107,-2.943652945993867,0
20,8,230,Robert Herjavec,Kym Johnson,31.0,0.032789225097139836,327892.2509713984,0.14657210401891252,-0.11378287892177269,-0.014041965789183791,-3.0470328236410924,1
20,8,232,Noah Galloway,Sharna Burgess,31.5,0.03297920908322524,329792.0908322524,0.14893617021276595,-0.11595696112954071,0.0036490190181645843,-3.197277570845879,0
20,8,235,Chris Soules,Witney Carson,32.0,0.03061514288937181,306151.4288937181,0.15130023640661938,-0.12068509351724757,-0.01621604799695179,-3.067832700379781,1
20,9,226,Riker Lynch,Allison Holker,40.0,0.04411699093040295,441169.9093040295,0.25477707006369427,-0.21066007913329132,0.009959284939905312,-2.9284655395321306,0
20,9,227,Rumer Willis,Valentin Chmerkovskiy,39.0,0.8728358275318558,8728358.27531856,0.2484076433121019,0.6244281842197539,-0.023965307539487446,-0.7734458721261821,0
20,9,228,Nastia Liukin,Derek Hough,40.0,0.03515416401727825,351541.64017278247,0.25477707006369427,-0.21962290604641602,0.001324795478276665,-3.045308278391271,1
20,9,232,Noah Galloway,Sharna Burgess,38.0,0.04789301752046296,478930.1752046296,0.24203821656050956,-0.1941451990400466,0.012681227121305629,-3.240197645446226,0
20,10,226,Riker Lynch,Allison Holker,40.0,0.04690374206074357,469037.4206074357,0.3448275862068966,-0.297923844146153,0.001179348292211009,-2.9669544893982627,0
20,10,227,Rumer Willis,Valentin Chmerkovskiy,40.0,0.9088377763061521,9088377.763061522,0.3448275862068966,0.5640101900992556,0.004200169985502211,-0.645958256970197,0
20,10,232,Noah Galloway,Sharna Burgess,36.0,0.04425848163310436,442584.8163310436,0.3103448275862069,-0.26608634595310254,-0.005379518277713116,-3.1999152277982663,0
21,1,236,Gary Busey,Anna Trebunskaya,15.0,0.05802848079576335,580284.8079576335,0.06,-0.0019715192042366464,-0.018894596127313576,-2.5649493574615367,0
21,1,237,Alexa PenaVega,Mark Ballas,22.0,0.08428386099494134,842838.6099494135,0.088,-0.003716139005058655,0.007360784071864412,-2.5649493574615367,0
21,1,238,Carlos PenaVega,Witney Carson,23.0,0.09285499772909607,928549.9772909607,0.092,0.0008549977290960714,0.015931920806019143,-2.5649493574615367,0
21,1,239,Victor Espinoza,Karina Smirnoff,15.0,0.05802848079576344,580284.8079576344,0.06,-0.001971519204236556,-0.018894596127313486,-2.5649493574615367,0
21,1,240,Alek Skarlatos,Lindsay Arnold,22.0,0.08428386099494148,842838.6099494147,0.088,-0.0037161390050585164,0.007360784071864551,-2.5649493574615367,0
21,1,241,Chaka Khan,Keo Motsepe,13.0,0.05516441657274073,551644.1657274073,0.052,0.003164416572740733,-0.021758660350336197,-2.5649493574615367,0
21,1,242,Andy Grammer,Allison Holker,21.0,0.07743630633177159,774363.0633177159,0.084,-0.0065636936682284125,0.0005132294086946654,-2.5649493574615367,0
21,1,243,Tamar Braxton,Valentin Chmerkovskiy,23.0,0.09285499771805046,928549.9771805046,0.092,0.0008549977180504625,0.015931920794973534,-2.5649493574615367,0
21,1,244,Nick Carter,Sharna Burgess,24.0,0.1036287119605904,1036287.119605904,0.096,0.007628711960590395,0.02670563503751347,-2.5649493574615367,0
21,1,245,Hayes Grier,Emma Slater,21.0,0.07743630684846994,774363.0684846995,0.084,-0.006563693151530062,0.0005132299253930162,-2.5649493574615367,0
21,1,246,Bindi Irwin,Derek Hough,24.0,0.10362871103725729,1036287.1103725729,0.096,0.007628711037257291,0.026705634114180365,-2.5649493574615367,0
21,1,247,Kim Zolciak-Biermann,Tony Dovolani,12.0,0.05434239430630078,543423.9430630078,0.048,0.006342394306300778,-0.02258068261677615,-2.5649493574615367,0
21,1,248,Paula Deen,Louis van Amstel,15.0,0.05802847391431299,580284.7391431299,0.06,-0.0019715260856870073,-0.018894603008763937,-2.5649493574615367,0
21,2,236,Gary Busey,Anna Trebunskaya,16.5,0.04842956496644223,484295.6496644223,0.06099815157116451,-0.012568586604722279,-0.009598915829321125,-2.621323754120753,0
21,2,237,Alexa PenaVega,Mark Ballas,23.0,0.07310817741312071,731081.7741312071,0.08502772643253234,-0.011919549019411627,-0.011175683581820639,-2.5466724618842376,0
21,2,238,Carlos PenaVega,Witney Carson,22.5,0.0880603785945531,880603.785945531,0.08317929759704251,0.004881080997510584,-0.004794619134542988,-2.5273027193279445,0
21,2,239,Victor Espinoza,Karina Smirnoff,18.5,0.0410358496244829,410358.49624482903,0.06839186691312385,-0.027356017288640948,-0.016992631171280546,-2.6213237541207524,1
21,2,240,Alek Skarlatos,Lindsay Arnold,22.5,0.0693565630413839,693565.630413839,0.08317929759704251,-0.013822734555658606,-0.014927297953557586,-2.546672461884237,0
21,2,241,Chaka Khan,Keo Motsepe,15.0,0.04362615392736041,436261.5392736041,0.05545286506469501,-0.011826711137334599,-0.011538262645380326,-2.6314469181424345,1
21,2,242,Andy Grammer,Allison Holker,22.0,0.058071664419682915,580716.6441968292,0.08133086876155268,-0.023259204341869767,-0.01936464191208869,-2.5636193928319098,0
21,2,243,Tamar Braxton,Valentin Chmerkovskiy,24.5,0.12472612954423212,1247261.2954423213,0.09057301293900184,0.03415311660523028,0.03187113182618165,-2.5273027193517352,0
21,2,244,Nick Carter,Sharna Burgess,22.5,0.12785213681041005,1278521.3681041005,0.08317929759704251,0.04467283921336754,0.02422342484981964,-2.5053476549846083,0
21,2,245,Hayes Grier,Emma Slater,22.5,0.059896536821855216,598965.3682185522,0.08317929759704251,-0.023282760775187296,-0.01753977002661474,-2.563619391497398,0
21,2,246,Bindi Irwin,Derek Hough,24.0,0.17715860789259227,1771586.0789259227,0.08872458410351201,0.08843402378908026,0.07352989685533497,-2.505347656766611,0
21,2,247,Kim Zolciak-Biermann,Tony Dovolani,18.5,0.04394527222868757,439452.7222868757,0.06839186691312385,-0.02444659468443628,-0.010397122077613216,-2.6344496088439926,0
21,2,248,Paula Deen,Louis van Amstel,18.5,0.04473296471519677,447329.6471519677,0.06839186691312385,-0.02365890219792708,-0.013295509199116227,-2.6213237778382465,0
21,3,236,Gary Busey,Anna Trebunskaya,25.0,0.0455827712134108,455827.71213410795,0.08196721311475409,-0.036384441901343295,-0.00999442563525689,-2.7025879643638393,0
21,3,237,Alexa PenaVega,Mark Ballas,36.0,0.06994852434384112,699485.2434384112,0.1180327868852459,-0.048084262541404785,-0.013949556717836029,-2.5605009799806684,0
21,3,238,Carlos PenaVega,Witney Carson,31.0,0.06902257288717614,690225.7288717615,0.10163934426229508,-0.03261677137511894,-0.03203447767912418,-2.507788691339209,0
21,3,240,Alek Skarlatos,Lindsay Arnold,33.0,0.05883150252169603,588315.0252169602,0.10819672131147541,-0.04936521878977938,-0.020761270189951886,-2.5710368695468855,0
21,3,242,Andy Grammer,Allison Holker,29.0,0.04944549047553539,494454.9047553539,0.09508196721311475,-0.04563647673757936,-0.017196865841702998,-2.620111001807584,0
21,3,243,Tamar Braxton,Valentin Chmerkovskiy,33.0,0.1298893453290099,1298893.4532900988,0.10819672131147541,0.02169262401753448,-0.013244888039707747,-2.4381691572810635,0
21,3,244,Nick Carter,Sharna Burgess,36.0,0.21954387269824358,2195438.7269824357,0.1180327868852459,0.10151108581299767,0.07282227030601476,-2.4156542967811356,0
21,3,245,Hayes Grier,Emma Slater,30.0,0.050560125933200396,505601.25933200395,0.09836065573770492,-0.04780052980450452,-0.018176432402774022,-2.613922831503495,0
21,3,246,Bindi Irwin,Derek Hough,32.0,0.26237243727966225,2623724.3727966226,0.10491803278688525,0.157454404492777,0.0590673109357647,-2.350420096986973,0
21,3,248,Paula Deen,Louis van Amstel,20.0,0.04480335731822441,448033.5731822441,0.06557377049180328,-0.020770413173578875,-0.006531664735425782,-2.7184679389690856,0
21,4,236,Gary Busey,Anna Trebunskaya,16.0,0.03969766614258265,396976.6614258265,0.06779661016949153,-0.02809894402690888,-0.005885105070828157,-2.7797154631156067,1
21,4,237,Alexa PenaVega,Mark Ballas,21.0,0.0448699331964137,448699.331964137,0.08898305084745763,-0.04411311765104393,-0.025078591147427436,-2.580399918777318,0
21,4,238,Carlos PenaVega,Witney Carson,25.0,0.047784228069486775,477842.2806948678,0.1059322033898305,-0.05814797532034373,-0.02123834481768938,-2.5408952899898014,0
21,4,240,Alek Skarlatos,Lindsay Arnold,24.0,0.04368096138428123,436809.6138428123,0.1016949152542373,-0.058013953869956066,-0.015150541137414805,-2.623445057712006,0
21,4,242,Andy Grammer,Allison Holker,23.0,0.04106718343937117,410671.8343937117,0.09745762711864407,-0.0563904436792729,-0.008378307036164226,-2.697465685184249,0
21,4,243,Tamar Braxton,Valentin Chmerkovskiy,27.0,0.09350159825908298,935015.9825908298,0.11440677966101695,-0.020905181401933967,-0.03638774706992694,-2.358749801979075,0
